service_key,final_service_units
2025-02-03_02_16,1406.7151921414616
2025-02-12_47_30,1686.9514475603896
2025-01-02_02_47,2051.1163348504965
2025-01-08_48_45,1765.4782584298136
2025-02-18_11_36,1729.3847151638408
2025-01-31_33_46,1502.5525272296381
2025-01-01_02_24,1706.588047157154
2025-01-16_32_19,1775.3681557666753
2025-02-19_46_45,3333.1224731991847
2025-02-15_28_45,1907.443902449711
2025-01-21_02_21,1449.6086439258333
2025-02-24_45_05,1518.5531918594343
2025-01-21_45_48,1885.8492433239758
2025-01-03_36_12,1936.5667526126358
2025-01-15_40_02,1898.07891822934
2025-01-04_46_44,2731.828068452853
2025-01-19_46_45,4768.152311775655
2025-01-13_46_15,1473.181112044227
2025-01-27_36_41,2164.2352284710128
2025-01-02_45_46,4074.592708850765
2025-02-19_43_47,1900.565802694154
2025-02-08_02_40,2460.498462629882
2025-02-02_20_46,2165.7460509003045
2025-02-09_45_46,4645.080551367872
2025-02-23_47_06,1836.648110557082
2025-02-12_47_03,1672.9189348191248
2025-02-17_47_02,1593.3059658845643
2025-02-26_40_02,2024.7892284898396
2025-02-09_12_36,2997.7807580745807
2025-01-18_45_39,1792.3185261585425
2025-02-09_02_31,2122.423409121996
2025-02-15_32_19,2131.233520215905
2025-02-05_45_47,3207.066184845591
2025-01-10_34_45,1752.8403121070423
2025-02-23_47_46,2512.9823732010173
2025-01-19_36_22,1568.9524396973518
2025-02-14_17_23,1372.8714465128564
2025-01-28_36_37,520.8054518669559
2025-01-24_47_28,2333.4541014061
2025-02-07_27_36,1532.8427539920906
2025-02-08_30_14,1820.2907836557738
2025-02-05_46_35,2041.0011170697644
2025-02-14_40_02,2185.2968555058105
2025-01-21_45_09,2569.838388852051
2025-02-22_02_14,1819.6196905947886
2025-01-23_47_08,1769.150500438105
2025-02-20_44_45,1404.0559936403506
2025-01-31_02_01,1557.5622074827866
2025-02-13_36_41,2372.433801048811
2025-01-20_46_18,1582.373306414905
2025-02-03_01_02,1481.979385033068
2025-01-17_02_01,1619.8079838907286
2025-02-21_38_36,1399.3570514430378
2025-01-14_02_47,1699.078574956483
2025-02-28_36_22,1687.28321386136
2025-02-05_05_47,2272.2699053108
2025-02-28_47_08,2078.294557027816
2025-01-27_16_02,1654.3825128655442
2025-01-09_47_30,1938.922671806613
2025-01-05_26_46,2104.114097242866
2025-02-06_46_09,4596.011848056788
2025-01-02_25_23,1732.8714035127898
2025-02-11_48_45,1798.003434610682
2025-02-22_47_45,3777.41479286418
2025-01-27_45_44,1328.0839226970147
2025-01-09_36_07,1821.0363050869785
2025-02-12_46_09,4093.3520363849448
2025-02-03_02_01,1350.141700666256
2025-02-02_47_06,1732.4216475797957
2025-01-20_36_12,1423.3719755517352
2025-02-27_02_47,1844.0131461852366
2025-01-31_04_29,1369.204607096678
2025-02-28_37_36,817.1259652112303
2025-01-20_46_45,3959.9095380670533
2025-02-26_04_29,1340.7472350695496
2025-01-22_41_36,2053.013091652416
2025-02-10_46_20,1313.4607708259132
2025-02-26_27_36,1566.230581576557
2025-01-04_44_45,1405.7822097572853
2025-01-11_02_24,1649.013167731087
2025-01-24_05_47,2724.0620078193406
2025-02-07_41_36,2224.4306527955737
2025-01-16_47_28,1983.1627361498747
2025-02-01_47_10,1290.9163354919588
2025-02-06_02_24,1366.7688850319173
2025-01-21_22_36,1403.819238548967
2025-02-17_46_35,1800.4326756970986
2025-02-24_17_23,1547.3325355202621
2025-02-02_45_28,2061.50836624479
2025-02-14_21_02,1461.5254995440275
2025-02-16_47_03,1821.046137243237
2025-02-22_46_44,2946.1344163731683
2025-01-26_47_05,3245.8490471460773
2025-01-19_45_44,1814.7499356690646
2025-01-04_19_02,1903.5739504397484
2025-02-05_02_01,1330.618333767654
2025-01-16_01_02,1308.746495511794
2025-02-08_34_45,1722.7760257252871
2025-02-27_19_30,1575.0705783654523
2025-01-28_02_21,1433.1834231393862
2025-02-03_45_48,1460.4906638017628
2025-02-10_36_41,2140.8026458366735
2025-01-03_46_48,4448.9777436668555
2025-02-11_45_46,3365.63205553445
2025-02-21_41_36,2166.381213714878
2025-01-24_46_48,4725.877674007757
2025-02-28_47_03,2192.8993321698576
2025-02-24_02_19,1650.285713093047
2025-01-20_31_02,1985.574844251271
2025-01-25_36_07,2226.1323198217797
2025-01-06_11_36,1858.7535282709964
2025-01-05_47_46,2339.6369286043255
2025-01-13_03_47,1905.2212796343238
2025-02-05_44_45,1232.636578363991
2025-02-21_36_11,2372.3540386868267
2025-01-01_02_16,1706.9706230489317
2025-01-05_18_46,2344.726111161347
2025-01-18_15_46,1710.1860826909847
2025-02-23_44_46,3801.129991147913
2025-01-09_35_46,1780.0370425166134
2025-01-29_12_36,1718.7657472795652
2025-02-20_39_45,1430.145348132317
2025-01-09_47_28,2072.671008472025
2025-02-20_47_08,1611.182480150459
2025-01-31_14_30,1581.537934325845
2025-01-14_03_45,1524.7775384358038
2025-01-09_45_39,1885.3353015570788
2025-02-21_01_02,1391.4857877944123
2025-02-08_30_02,2082.130127082332
2025-01-18_31_02,2093.003875821726
2025-01-11_45_28,2745.7165976986435
2025-02-12_36_37,540.9218761883374
2025-01-17_19_30,1682.3258815867132
2025-02-18_38_36,1265.4863503551298
2025-02-23_45_46,4671.458324736724
2025-01-24_23_13,1923.913102784025
2025-02-14_23_13,1830.1654066408312
2025-01-21_47_10,1107.6874992999071
2025-01-03_46_20,1825.095483105611
2025-02-05_25_23,1347.9693077567508
2025-01-11_47_08,2321.282835588241
2025-01-23_46_20,1827.3964456758126
2025-01-13_02_19,1643.0096803662739
2025-02-09_16_02,2239.211983620878
2025-02-17_02_47,1967.4310673356747
2025-01-19_47_30,1996.8311012972697
2025-02-08_09_46,3903.2549720879865
2025-01-22_45_39,1705.8540318287016
2025-01-29_19_02,1519.212154096069
2025-02-04_46_48,3023.5481845475124
2025-01-11_15_46,1651.0603870428824
2025-02-02_36_07,2105.1354974958263
2025-01-01_15_46,2067.076810614617
2025-01-26_37_36,764.3231274714265
2025-01-02_30_02,1922.1274899379175
2025-01-30_18_46,1594.6736805041082
2025-02-01_46_48,3816.1301240673024
2025-01-03_45_44,1748.9821856628687
2025-01-21_38_36,1288.8373740004852
2025-02-08_12_36,1868.4979326471164
2025-02-10_46_35,1811.41960912018
2025-02-06_02_16,1492.905939006166
2025-02-25_02_40,2298.6442334725243
2025-02-20_16_02,1341.719821637501
2025-01-07_36_37,489.91675931838176
2025-02-27_46_20,1786.232220774888
2025-01-10_45_47,4492.532396850929
2025-01-02_37_36,827.7079183460207
2025-02-28_40_02,2382.752850794347
2025-02-27_04_29,1375.2398408457673
2025-02-05_37_36,485.02552605530224
2025-01-15_46_09,4231.929587238726
2025-02-03_19_30,1695.917133274
2025-02-13_46_09,4720.329714559986
2025-02-20_46_44,2646.20644290154
2025-01-12_46_48,4522.2433788825565
2025-02-27_36_11,1855.5478890009647
2025-02-06_19_30,1470.6947468882277
2025-01-09_23_25,1445.0752776527283
2025-02-27_18_46,1616.147081130853
2025-01-04_36_27,1478.2874796257015
2025-02-15_13_23,2010.2465436270736
2025-02-03_02_19,1643.4807570160153
2025-02-18_47_28,1697.853780908153
2025-01-26_45_42,2117.7532719132873
2025-01-13_02_40,2182.942966048553
2025-01-17_28_45,1729.2165746222854
2025-01-28_15_46,1606.4524066025758
2025-02-15_47_30,2004.5992213424856
2025-02-23_47_45,4744.195039344801
2025-01-12_05_45,2727.091069927841
2025-02-22_47_06,1906.1805398306433
2025-02-07_28_45,1603.8192552867058
2025-02-27_37_36,645.0175238604613
2025-01-29_36_12,1475.6643790273824
2025-01-19_45_03,1640.9165865779073
2025-02-21_28_47,1696.6068969067255
2025-02-02_02_24,1476.973451678833
2025-02-02_48_45,2567.701294969398
2025-01-29_02_21,1475.8072914280021
2025-01-27_47_06,1378.145283274537
2025-02-24_44_45,1797.2787105304956
2025-01-05_45_09,2827.3382045555622
2025-01-16_46_18,1875.649641307662
2025-01-05_38_36,1723.5585726110842
2025-01-27_43_47,2282.583733725953
2025-02-21_47_08,2006.922632555617
2025-02-26_47_10,1277.5960434618876
2025-02-10_47_43,2096.999002805473
2025-01-19_46_09,4763.796155453738
2025-01-19_36_37,702.2696946882016
2025-02-05_28_45,1544.6902553408804
2025-02-22_46_15,1971.8320697973375
2025-01-16_45_46,3951.4235326320027
2025-01-20_07_36,1691.0645288122544
2025-02-09_39_45,2742.2261968876282
2025-01-06_47_46,1843.7701083259108
2025-01-08_12_36,1528.658476405844
2025-02-06_48_45,1615.4738173532915
2025-02-20_26_46,1586.936254850795
2025-02-18_22_36,1401.1559403277504
2025-02-26_32_19,1801.8732960944124
2025-02-07_47_10,1590.466215632043
2025-01-08_02_01,1324.524278795032
2025-01-11_37_36,688.8322894991162
2025-02-05_03_45,1441.3081408817632
2025-02-20_28_45,1640.8569999057079
2025-02-12_17_23,1298.2617448271694
2025-02-05_18_46,1473.590961102662
2025-01-26_03_47,2363.3784304944024
2025-02-19_36_27,1333.091599352358
2025-01-19_45_42,2019.4812536304917
2025-01-28_45_42,1562.9356494901162
2025-02-21_23_13,1882.0415782629761
2025-01-02_44_45,1804.6813631727243
2025-02-24_20_46,1801.816488285989
2025-01-01_46_15,1555.6068517299432
2025-01-10_46_35,3529.523873720581
2025-02-04_45_28,1746.8146282481712
2025-01-07_04_29,1298.984109189685
2025-01-02_02_14,1671.7236538806155
2025-02-01_02_14,1677.9844671975545
2025-01-18_08_47,1953.6718101044085
2025-02-24_47_05,2485.6821166942327
2025-01-31_20_46,1593.5373475762847
2025-02-16_03_45,2338.3051062562577
2025-02-15_41_36,2276.149727519591
2025-02-08_46_18,1865.9968323811804
2025-02-23_18_46,2634.3786592598003
2025-02-21_02_01,1684.184599167921
2025-02-25_17_23,1432.2961334966296
2025-02-04_02_40,2099.837058765442
2025-02-23_45_09,3032.263440679618
2025-01-30_32_19,1728.9558569343842
2025-02-18_01_02,1375.8651630429233
2025-02-16_45_42,2018.5547316896902
2025-01-27_35_46,2533.349261319507
2025-01-08_45_39,1536.986750550694
2025-02-04_09_45,2930.839190477464
2025-01-28_30_02,1613.6972060689636
2025-01-22_46_09,4326.014682185391
2025-01-26_02_47,2614.283791891656
2025-02-10_41_36,2137.782810012239
2025-02-28_46_45,3902.8295861129086
2025-01-12_31_02,2602.6527454101515
2025-01-07_46_47,1591.3149149145559
2025-01-20_22_36,1470.426222002542
2025-02-09_45_39,1774.687359928338
2025-02-23_40_02,2642.695092505865
2025-01-14_23_25,1349.190885555122
2025-01-04_41_36,2638.775506417261
2025-02-17_28_45,2109.8823106547316
2025-01-06_48_46,3732.491993249959
2025-01-12_47_08,2246.116884390542
2025-01-27_02_19,1658.478594769233
2025-01-22_22_36,1448.932003289843
2025-01-08_23_25,1377.9639006612676
2025-01-27_46_47,1895.8678532207305
2025-02-06_04_29,1271.903156117863
2025-02-28_36_37,818.3989740222037
2025-02-06_46_44,2458.211064509493
2025-01-15_02_30,1812.9082542989233
2025-01-09_02_14,1492.888806333796
2025-01-26_07_36,2233.101155712745
2025-02-26_33_46,1416.7722553605963
2025-02-22_23_13,1979.89949012656
2025-01-13_46_26,1640.8001885751344
2025-01-04_11_36,1765.5335768896427
2025-01-05_45_03,1528.9963638402944
2025-01-03_32_19,2023.2707384582557
2025-01-14_33_46,1403.4117415125954
2025-02-22_47_30,2031.5277024293598
2025-02-19_09_46,3854.2264752814754
2025-01-30_37_36,549.4694890136741
2025-02-13_36_07,1735.2048930482945
2025-01-17_45_28,3185.04935928902
2025-01-09_45_46,3924.8731182695797
2025-02-13_46_15,1831.642381237124
2025-02-19_27_36,1516.1414448276064
2025-02-21_46_48,4711.623877241616
2025-01-23_36_12,1599.1523513212294
2025-01-28_02_30,1846.8615028702002
2025-01-03_36_11,2085.5306246411146
2025-02-13_19_02,1541.5208924069075
2025-02-17_47_45,3686.1117163748822
2025-01-25_19_32,2899.5230767397316
2025-01-28_47_02,1573.7394168588698
2025-01-08_31_02,1609.280396842715
2025-02-02_26_46,2216.653301028093
2025-02-12_02_21,1447.271288667309
2025-01-25_44_46,2483.9363183310197
2025-02-08_45_03,1706.6186083334458
2025-01-18_45_47,3688.227706817878
2025-01-01_45_44,1688.7838116081268
2025-01-17_21_02,1467.9637146124564
2025-02-21_44_46,2069.427174614979
2025-02-21_02_24,1699.0170792208255
2025-01-24_04_29,1502.2417072682665
2025-02-18_46_45,3388.9189442808774
2025-02-12_21_02,1271.568472670815
2025-02-14_02_47,2083.8956472709947
2025-01-13_13_23,2091.6107755341304
2025-01-23_02_31,2140.3039165685846
2025-01-20_21_02,1410.208462616692
2025-01-08_47_30,1651.6020067195154
2025-01-01_16_02,1705.8797626616565
2025-02-01_39_45,1618.9666573401241
2025-02-25_46_09,3517.502757400137
2025-02-02_02_47,2367.908988395017
2025-01-13_38_36,1421.6430365585925
2025-02-19_36_37,566.8437388663665
2025-02-08_46_35,2754.5885297601335
2025-01-24_47_43,2827.7736197886898
2025-01-13_06_47,2231.698859823574
2025-01-10_02_31,2420.525384026914
2025-01-07_46_35,1822.8089678406873
2025-01-03_02_01,1530.4973932112161
2025-01-23_46_33,1717.4926735079584
2025-02-25_36_11,1773.214625131977
2025-02-19_04_29,1320.168732741616
2025-02-19_20_46,1496.1124562391315
2025-01-06_45_09,2112.5793227972445
2025-01-19_02_30,2783.3695146809687
2025-02-03_02_40,2151.3102139797534
2025-02-17_46_26,1497.6957216946043
2025-02-07_13_23,1724.104869271242
2025-02-12_28_45,1612.0921045914167
2025-01-28_14_30,1527.5469281410913
2025-02-26_11_36,1751.8581288260407
2025-01-01_05_45,2581.707931448742
2025-02-09_07_36,2209.8662440312164
2025-02-17_08_47,2004.1350118833102
2025-01-10_45_28,3471.9771577879765
2025-01-11_02_14,1806.5307373329888
2025-01-17_48_45,1938.1245574889763
2025-02-19_07_36,1548.2842811967698
2025-01-15_13_23,1530.3044079996612
2025-01-25_46_45,3870.9694937762465
2025-01-29_47_46,1893.9647738302322
2025-02-23_45_48,2002.7224263307417
2025-01-27_12_36,2040.7040391145085
2025-01-14_46_45,3310.840102388857
2025-01-01_36_22,1527.5070053108425
2025-01-04_46_18,1834.2689748658788
2025-01-04_33_46,1415.8584319663246
2025-01-25_15_46,1804.3750786716912
2025-02-08_47_46,2080.7387702769215
2025-01-20_02_31,1793.1486565616328
2025-01-01_19_30,1825.235369071066
2025-02-10_30_14,1448.8744900419329
2025-01-07_45_47,3107.5400577615414
2025-02-09_32_19,2368.016438702921
2025-02-25_30_02,1705.9664737172802
2025-02-08_45_09,2899.7088447056926
2025-01-12_06_47,2273.0479560482836
2025-02-14_15_46,1436.6131905022285
2025-01-17_46_35,3206.8258479735964
2025-02-10_22_36,1463.7509068259903
2025-01-20_30_02,1956.2903918917787
2025-01-19_47_46,2508.171881711308
2025-02-22_18_46,1893.6672510670178
2025-02-03_03_45,1855.2488853470036
2025-02-25_03_45,1614.5041097221215
2025-02-18_46_20,1405.481360309796
2025-01-02_36_12,1664.0738434734953
2025-01-19_23_13,1810.451061385589
2025-01-28_19_32,2015.6104593915006
2025-02-04_31_02,1607.2433464731132
2025-01-22_36_41,2452.877078243914
2025-01-09_46_18,2000.8805104425346
2025-01-21_46_33,1344.8655072462598
2025-02-16_47_46,2486.276012073118
2025-02-24_26_46,1883.788401221949
2025-01-01_47_28,1982.4605280399685
2025-02-04_46_18,1333.4374762507525
2025-02-20_02_24,1435.6452377668668
2025-02-06_38_36,1216.2107076195193
2025-01-25_36_22,1798.798891439929
2025-02-07_02_16,1889.3435465489097
2025-01-23_18_46,1762.8168974354294
2025-02-17_21_02,1406.349965085169
2025-01-18_26_46,1891.8723644561558
2025-02-18_02_21,1451.886805880129
2025-02-20_47_02,1774.8426207746356
2025-01-05_02_21,1680.7420909844118
2025-02-23_45_03,1677.4597683758577
2025-01-05_47_03,1754.2287628292024
2025-01-15_23_25,1371.6544056316038
2025-02-24_30_02,1924.6608228580787
2025-02-27_45_44,1712.9340164146238
2025-01-26_45_39,1732.9091793713442
2025-01-11_36_11,2126.2561986506407
2025-02-19_05_45,1818.882652686811
2025-02-23_45_39,1765.251381022175
2025-01-13_36_07,1678.445608989464
2025-01-24_22_36,1598.2618997330208
2025-01-18_33_46,1627.3891254404703
2025-01-21_23_13,1380.3677605892665
2025-02-04_17_23,1293.2816941063436
2025-01-18_03_47,1818.5479703173621
2025-01-01_46_48,3845.8252726323144
2025-02-08_47_05,3333.3035483645276
2025-01-05_20_46,2050.3819681514715
2025-02-03_47_02,1593.064327631088
2025-01-04_47_08,1679.0229108387498
2025-02-12_13_23,1518.2834657129242
2025-01-19_28_45,3085.1962467007575
2025-02-04_35_46,1873.4539189925204
2025-02-07_47_28,2255.4099289464866
2025-01-23_46_26,1902.5576200955409
2025-02-23_47_10,1392.6976752109736
2025-02-17_02_01,1401.948636274602
2025-02-28_38_36,1628.5135481569084
2025-01-14_02_40,2106.170777261499
2025-01-07_08_47,1448.8974849628385
2025-02-11_12_36,1636.3046221525242
2025-01-14_09_46,3767.5887153623025
2025-01-16_02_30,1935.834271130919
2025-01-25_46_20,2096.1922969853817
2025-02-17_42_45,2096.156380824322
2025-02-17_11_36,2058.1776539484977
2025-02-11_28_45,1609.785207239951
2025-02-13_36_27,1380.010166094949
2025-02-19_47_10,1266.747016576481
2025-02-16_31_02,2530.388469227746
2025-01-30_28_47,1642.9209068186433
2025-01-11_03_47,1652.75205067478
2025-02-25_36_07,1688.686965387677
2025-02-07_46_33,1949.7416409480695
2025-01-19_05_47,4242.82156665006
2025-02-12_45_44,1454.4620421802533
2025-02-25_16_02,1512.2323170697705
2025-02-17_34_45,2125.3259316544927
2025-01-07_31_02,1598.6037590560811
2025-01-20_20_46,1854.0859012518663
2025-02-16_47_05,3300.499134562114
2025-01-04_45_46,3617.4101340879306
2025-02-11_22_36,1374.5498133073386
2025-02-26_46_33,1380.8024579639577
2025-02-25_33_46,1468.294245523583
2025-01-13_36_11,1717.467272039524
2025-02-07_09_46,3626.841071544227
2025-01-21_46_47,1862.3580669115418
2025-02-07_16_02,1389.4255946012345
2025-01-13_30_14,1456.463043801295
2025-01-27_46_26,1545.9795799101955
2025-02-27_28_47,1676.9139306890825
2025-02-20_02_16,1552.6046273192248
2025-02-13_02_14,1515.563488029679
2025-01-20_47_43,1815.1141303628247
2025-02-01_05_45,1916.4432433314037
2025-02-09_02_30,2827.7234356476865
2025-02-02_45_48,1872.7571813945342
2025-01-11_44_46,2105.724978211787
2025-01-20_37_36,594.8206520817758
2025-02-06_45_03,1693.0540635838518
2025-01-20_46_15,1448.300126979957
2025-01-29_47_45,3435.4510359162946
2025-01-05_03_45,2190.0760926331777
2025-02-24_45_39,1316.7847277661258
2025-02-24_12_36,2040.7346386720956
2025-02-09_43_47,2762.697671470951
2025-02-17_41_36,2183.9971668650487
2025-02-09_46_33,1735.497386986442
2025-01-19_30_02,2569.355940052985
2025-02-01_31_02,1978.3331418737255
2025-02-17_02_14,1407.6576591178602
2025-01-17_09_45,2818.7516582883304
2025-01-16_35_46,2076.259002872708
2025-02-01_36_07,1761.465400078701
2025-01-17_02_19,2202.8972348148172
2025-01-29_39_45,1485.748672606912
2025-01-24_36_11,2376.1283532344787
2025-01-05_09_45,4259.184839720786
2025-01-02_30_14,1709.3605642517111
2025-01-10_02_24,1677.3336916788817
2025-01-19_21_02,1885.8936411196478
2025-01-24_47_06,2086.862750401716
2025-01-07_06_47,1438.6232569006527
2025-02-16_47_28,1932.0764387489755
2025-01-26_41_36,2692.699194200509
2025-02-12_45_47,3372.1392748268795
2025-02-27_46_45,3430.366233033761
2025-02-16_11_36,2529.5449056918114
2025-01-11_46_44,3222.8534017886095
2025-02-10_46_26,1524.2035990664658
2025-01-05_45_42,1890.5654782396773
2025-02-12_45_39,1616.8800918541103
2025-02-03_45_46,3435.1410245521047
2025-01-14_22_36,1335.9081926256383
2025-01-23_47_05,3054.194242008998
2025-01-20_02_16,1458.9856297491351
2025-01-28_05_45,2005.2502361057852
2025-02-07_03_47,1443.135762566307
2025-02-12_09_46,3435.894770137658
2025-01-04_30_02,2047.2496436272745
2025-01-26_28_45,3197.26235928996
2025-01-28_46_09,3369.713124309155
2025-02-10_33_46,1735.8745395736482
2025-02-25_01_02,1450.2862940310843
2025-02-07_01_02,1314.8943122957473
2025-02-25_07_36,1590.5812785453243
2025-02-11_42_45,1579.191900270622
2025-02-06_44_46,1619.2944133808212
2025-01-20_09_45,3939.575726764356
2025-02-26_36_22,1302.061029121271
2025-02-13_15_46,1395.5090107007306
2025-01-12_46_26,2021.6126084911516
2025-02-24_04_29,1337.5055311780136
2025-02-18_20_46,1484.603679808667
2025-02-20_02_21,1505.1430689269096
2025-01-06_36_12,1366.7018356061803
2025-02-25_45_47,3374.216937787567
2025-02-06_19_32,2027.646330188125
2025-02-23_14_30,2544.2524534790105
2025-01-17_33_46,1554.372425538449
2025-02-26_02_19,1750.5683780427732
2025-01-13_09_46,4827.70595373283
2025-01-03_01_02,1324.0414824509908
2025-01-06_16_02,1588.689539140176
2025-02-20_05_47,2511.255411560411
2025-02-18_03_45,1586.5211034658016
2025-02-04_28_45,1541.3107468533913
2025-01-26_45_05,1874.827764682182
2025-01-02_02_19,1972.7402732699084
2025-02-07_43_47,1983.5166347282475
2025-02-14_45_44,1924.5125995579904
2025-02-07_02_21,1700.7797565781332
2025-02-26_45_39,1699.6534663681236
2025-01-26_16_02,2226.0403746336283
2025-02-13_27_36,1543.9890485630501
2025-01-17_07_36,1730.8749582704136
2025-02-09_19_30,2176.9253110433365
2025-02-14_25_23,1597.7729035155062
